id,grade,year_start,Measure,Score,Time
260810,4,2008,wf,3.9,2
260810,4,2008,ws,2.8,2
260810,4,2008,ce,3.2,2
260810,4,2008,psdi,3.2,2
260810,4,2008,comp,2.7,2
260810,4,2008,maths,3,2
260810,4,2008,calc,3.2,2
260810,4,2008,mf,2.8,2
270810,8,2008,rc,4.2,1
270810,8,2008,lwid,9.8,1
270810,8,2008,wa,10.2,1
270810,8,2008,rf,12.7,1
270810,8,2008,cap,5.6,1
270810,8,2008,punc,11.6,1
270810,8,2008,ue,7.2,1
270810,8,2008,lang,8.1,1
270810,8,2008,wf,6.6,1
270810,8,2008,ws,8.9,1
270810,8,2008,ce,3.8,1
270810,8,2008,psdi,4.2,1
270810,8,2008,comp,5.1,1
270810,8,2008,maths,4.3,1
270810,8,2008,calc,7.3,1
270810,8,2008,mf,12.9,1
270810,8,2008,rc,6.5,2
270810,8,2008,lwid,11.3,2
270810,8,2008,wa,8.6,2
270810,8,2008,rf,12.9,2
270810,8,2008,cap,7.7,2
270810,8,2008,punc,9.7,2
270810,8,2008,ue,5.8,2
270810,8,2008,lang,7.7,2
270810,8,2008,wf,12.9,2
270810,8,2008,ws,8.1,2
270810,8,2008,ce,3.9,2
270810,8,2008,psdi,5.2,2
270810,8,2008,comp,8.1,2
270810,8,2008,maths,5.7,2
270810,8,2008,calc,5.7,2
270810,8,2008,mf,15.3,2
280810,4,2008,rc,2.1,1
280810,4,2008,lwid,2.2,1
280810,4,2008,wa,2.4,1
280810,4,2008,rf,2,1
280810,4,2008,cap,2,1
280810,4,2008,punc,2.2,1
280810,4,2008,ue,1.8,1
280810,4,2008,lang,2,1
280810,4,2008,wf,1.8,1
280810,4,2008,ws,3.7,1
280810,4,2008,ce,1.6,1
280810,4,2008,psdi,1.5,1
280810,4,2008,comp,1.7,1
280810,4,2008,maths,1.6,1
280810,4,2008,calc,2.1,1
280810,4,2008,mf,2.4,1
280810,4,2008,rc,2.9,2
280810,4,2008,lwid,2.5,2
280810,4,2008,wa,2.9,2
280810,4,2008,rf,3.1,2
280810,4,2008,cap,2.2,2
280810,4,2008,punc,2.4,2
280810,4,2008,ue,2.8,2
280810,4,2008,lang,2.5,2
280810,4,2008,wf,3.6,2
280810,4,2008,ws,3.7,2
280810,4,2008,ce,1.2,2
280810,4,2008,psdi,1,2
280810,4,2008,comp,2,2
280810,4,2008,maths,1.3,2
280810,4,2008,calc,2.5,2
280810,4,2008,mf,2.9,2
290810,8,2008,rc,5,1
290810,8,2008,lwid,7.1,1
290810,8,2008,wa,6.1,1
290810,8,2008,rf,4.1,1
290810,8,2008,cap,3.6,1
290810,8,2008,punc,3.3,1
290810,8,2008,ue,6.1,1
290810,8,2008,lang,4.3,1
290810,8,2008,wf,5.3,1
290810,8,2008,ws,8.9,1
290810,8,2008,ce,4.2,1
290810,8,2008,psdi,4.2,1
290810,8,2008,comp,3.6,1
290810,8,2008,maths,4,1
290810,8,2008,calc,4.5,1
290810,8,2008,mf,4.6,1
290810,8,2008,rc,7.5,2
290810,8,2008,lwid,9.1,2
290810,8,2008,wa,8.6,2
290810,8,2008,rf,6.1,2
290810,8,2008,cap,8.4,2
290810,8,2008,punc,5.9,2
290810,8,2008,ue,8.9,2
290810,8,2008,lang,7.7,2
290810,8,2008,wf,6.7,2
290810,8,2008,ws,8.4,2
290810,8,2008,ce,4.2,2
290810,8,2008,psdi,7.2,2
290810,8,2008,comp,5.3,2
290810,8,2008,maths,5.5,2
290810,8,2008,calc,8.4,2
290810,8,2008,mf,14,2
300810,4,2008,rc,3,1
300810,4,2008,lwid,5.3,1
300810,4,2008,wa,5.1,1
300810,4,2008,rf,3.1,1
300810,4,2008,cap,1.1,1
300810,4,2008,punc,0.8,1
300810,4,2008,ue,3.1,1
300810,4,2008,lang,1.7,1
300810,4,2008,wf,3.9,1
300810,4,2008,ws,5.1,1
300810,4,2008,ce,2.1,1
300810,4,2008,psdi,2.1,1
300810,4,2008,comp,1.1,1
300810,4,2008,maths,1.8,1
300810,4,2008,calc,3.5,1
300810,4,2008,mf,5.2,1
300810,4,2008,rc,4.5,2
300810,4,2008,lwid,6.4,2
300810,4,2008,wa,4.7,2
300810,4,2008,rf,5,2
300810,4,2008,cap,3.8,2
300810,4,2008,punc,3.9,2
300810,4,2008,ue,4.6,2
300810,4,2008,lang,4.1,2
300810,4,2008,wf,3.3,2
300810,4,2008,ws,11.6,2
300810,4,2008,ce,3.2,2
300810,4,2008,psdi,5.2,2
300810,4,2008,comp,3,2
300810,4,2008,maths,3.8,2
300810,4,2008,calc,4.4,2
300810,4,2008,mf,9.2,2
310810,8,2008,rc,12.9,1
310810,8,2008,lwid,9.8,1
310810,8,2008,wa,12.9,1
310810,8,2008,rf,9.9,1
310810,8,2008,cap,12.9,1
310810,8,2008,punc,12.9,1
310810,8,2008,ue,12.9,1
310810,8,2008,lang,12.9,1
310810,8,2008,wf,7.1,1
310810,8,2008,ws,11.9,1
310810,8,2008,ce,10.1,1
310810,8,2008,psdi,12.9,1
310810,8,2008,comp,5.1,1
310810,8,2008,maths,9,1
310810,8,2008,calc,8,1
310810,8,2008,mf,7.9,1
310810,8,2008,rc,12.9,2
310810,8,2008,lwid,10.4,2
310810,8,2008,wa,12.9,2
310810,8,2008,rf,12.9,2
310810,8,2008,cap,7,2
310810,8,2008,punc,12.2,2
310810,8,2008,ue,12.9,2
310810,8,2008,lang,10.7,2
310810,8,2008,wf,12.9,2
310810,8,2008,ws,6.5,2
310810,8,2008,ce,12.9,2
310810,8,2008,psdi,12.9,2
310810,8,2008,comp,12.9,2
310810,8,2008,maths,12.9,2
310810,8,2008,calc,18,2
310810,8,2008,mf,16.6,2
320810,2,2008,rc,NA,1
320810,2,2008,lwid,1.5,1
320810,2,2008,wa,1.8,1
320810,2,2008,rf,1,1
320810,2,2008,cap,NA,1
320810,2,2008,punc,NA,1
320810,2,2008,ue,NA,1
320810,2,2008,lang,0,1
320810,2,2008,wf,1,1
320810,2,2008,ws,2.4,1
320810,2,2008,ce,NA,1
320810,2,2008,psdi,NA,1
320810,2,2008,comp,NA,1
320810,2,2008,maths,0,1
320810,2,2008,calc,2.1,1
320810,2,2008,mf,1.2,1
320810,2,2008,rc,1.7,2
320810,2,2008,lwid,2.2,2
320810,2,2008,wa,2.6,2
320810,2,2008,rf,2.1,2
320810,2,2008,cap,1.6,2
320810,2,2008,punc,1.3,2
320810,2,2008,ue,2.2,2
320810,2,2008,lang,1.7,2
320810,2,2008,wf,2.8,2
320810,2,2008,ws,3.7,2
320810,2,2008,ce,1.7,2
320810,2,2008,psdi,1.4,2
320810,2,2008,comp,1.1,2
320810,2,2008,maths,1.4,2
320810,2,2008,calc,2.5,2
320810,2,2008,mf,1.9,2
330810,4,2008,rc,5.6,1
330810,4,2008,lwid,4.8,1
330810,4,2008,wa,4.7,1
330810,4,2008,rf,6,1
330810,4,2008,cap,7.7,1
330810,4,2008,punc,4.2,1
330810,4,2008,ue,5.3,1
330810,4,2008,lang,5.7,1
330810,4,2008,wf,4.6,1
330810,4,2008,ws,5.1,1
330810,4,2008,ce,2.1,1
330810,4,2008,psdi,3.5,1
330810,4,2008,comp,3.7,1
330810,4,2008,maths,3.1,1
330810,4,2008,calc,3.5,1
330810,4,2008,mf,4.4,1
330810,4,2008,rc,5.3,2
330810,4,2008,lwid,5.5,2
330810,4,2008,wa,6.1,2
330810,4,2008,rf,11.7,2
330810,4,2008,cap,5.6,2
330810,4,2008,punc,7.1,2
330810,4,2008,ue,7.1,2
330810,4,2008,lang,6.6,2
330810,4,2008,wf,6.1,2
330810,4,2008,ws,8.1,2
330810,4,2008,ce,3.2,2
330810,4,2008,psdi,4.1,2
330810,4,2008,comp,4,2
330810,4,2008,maths,3.8,2
330810,4,2008,calc,4.8,2
330810,4,2008,mf,7.2,2
340810,8,2008,rc,5,1
340810,8,2008,lwid,7.1,1
340810,8,2008,wa,4.7,1
340810,8,2008,rf,7.1,1
340810,8,2008,cap,7.2,1
340810,8,2008,punc,5.3,1
340810,8,2008,ue,7.2,1
340810,8,2008,lang,6.6,1
340810,8,2008,wf,5.3,1
340810,8,2008,ws,6.5,1
340810,8,2008,ce,4.9,1
340810,8,2008,psdi,6.7,1
340810,8,2008,comp,3.3,1
340810,8,2008,maths,4.8,1
340810,8,2008,calc,6.7,1
340810,8,2008,mf,9.1,1
340810,8,2008,rc,4.9,2
340810,8,2008,lwid,8,2
340810,8,2008,wa,4.4,2
340810,8,2008,rf,11.9,2
340810,8,2008,cap,7.7,2
340810,8,2008,punc,5.9,2
340810,8,2008,ue,7.5,2
340810,8,2008,lang,7,2
340810,8,2008,wf,9.2,2
340810,8,2008,ws,4.4,2
340810,8,2008,ce,3,2
340810,8,2008,psdi,4.4,2
340810,8,2008,comp,9.1,2
340810,8,2008,maths,5.3,2
340810,8,2008,calc,5.7,2
340810,8,2008,mf,18,2
350810,8,2008,rc,8.9,1
350810,8,2008,lwid,12.9,1
350810,8,2008,wa,12.9,1
350810,8,2008,rf,9.2,1
350810,8,2008,cap,6.1,1
350810,8,2008,punc,6.7,1
350810,8,2008,ue,12.9,1
350810,8,2008,lang,8.6,1
350810,8,2008,wf,6.1,1
350810,8,2008,ws,12.9,1
350810,8,2008,ce,7.5,1
350810,8,2008,psdi,6.7,1
350810,8,2008,comp,3.6,1
350810,8,2008,maths,5.8,1
350810,8,2008,calc,9.7,1
350810,8,2008,mf,5.6,1
350810,8,2008,rc,12.6,2
350810,8,2008,lwid,12.9,2
350810,8,2008,wa,12.9,2
350810,8,2008,rf,10,2
350810,8,2008,cap,6.8,2
350810,8,2008,punc,12.9,2
350810,8,2008,ue,12.9,2
350810,8,2008,lang,10.9,2
350810,8,2008,wf,12.9,2
350810,8,2008,ws,12.9,2
350810,8,2008,ce,6.4,2
350810,8,2008,psdi,9.2,2
350810,8,2008,comp,9.1,2
350810,8,2008,maths,8.2,2
350810,8,2008,calc,12.9,2
350810,8,2008,mf,6.6,2
360810,6,2008,rc,2.1,1
360810,6,2008,lwid,3.1,1
360810,6,2008,wa,2.5,1
360810,6,2008,rf,4.7,1
360810,6,2008,cap,1.6,1
360810,6,2008,punc,2.5,1
360810,6,2008,ue,4.6,1
360810,6,2008,lang,2.9,1
360810,6,2008,wf,2.8,1
360810,6,2008,ws,2.8,1
360810,6,2008,ce,3.4,1
360810,6,2008,psdi,4.4,1
360810,6,2008,comp,3.3,1
360810,6,2008,maths,3.7,1
360810,6,2008,calc,5.3,1
360810,6,2008,mf,3.3,1
360810,6,2008,rc,5.5,2
360810,6,2008,lwid,4.5,2
360810,6,2008,wa,3.2,2
360810,6,2008,rf,4.4,2
360810,6,2008,cap,3,2
360810,6,2008,punc,2.4,2
360810,6,2008,ue,1.6,2
360810,6,2008,lang,2.3,2
360810,6,2008,wf,3.6,2
360810,6,2008,ws,9.7,2
360810,6,2008,ce,4.2,2
360810,6,2008,psdi,4.8,2
360810,6,2008,comp,4.4,2
360810,6,2008,maths,4.4,2
360810,6,2008,calc,6.7,2
360810,6,2008,mf,4.2,2
370810,5,2008,rc,2.2,1
370810,5,2008,lwid,2.5,1
370810,5,2008,wa,3.1,1
370810,5,2008,rf,2.9,1
370810,5,2008,cap,4.1,1
370810,5,2008,punc,2.7,1
370810,5,2008,ue,2.4,1
370810,5,2008,lang,3,1
370810,5,2008,wf,4.2,1
370810,5,2008,ws,2,1
370810,5,2008,ce,2.7,1
370810,5,2008,psdi,3,1
370810,5,2008,comp,2.8,1
370810,5,2008,maths,2.8,1
370810,5,2008,calc,3.2,1
370810,5,2008,mf,3.1,1
370810,5,2008,rc,5.5,2
370810,5,2008,lwid,3.5,2
370810,5,2008,wa,3.7,2
370810,5,2008,rf,4.7,2
370810,5,2008,cap,4.7,2
370810,5,2008,punc,1.6,2
370810,5,2008,ue,4.9,2
370810,5,2008,lang,3.7,2
370810,5,2008,wf,5.3,2
370810,5,2008,ws,5,2
370810,5,2008,ce,2,2
370810,5,2008,psdi,3.6,2
370810,5,2008,comp,4.2,2
370810,5,2008,maths,3.2,2
370810,5,2008,calc,3.5,2
370810,5,2008,mf,5.7,2
380810,8,2008,rc,10.2,1
380810,8,2008,lwid,7.1,1
380810,8,2008,wa,7.5,1
380810,8,2008,rf,12.9,1
380810,8,2008,cap,12.4,1
380810,8,2008,punc,7.6,1
380810,8,2008,ue,12.9,1
380810,8,2008,lang,11,1
380810,8,2008,wf,6.1,1
380810,8,2008,ws,8.9,1
380810,8,2008,ce,8.8,1
380810,8,2008,psdi,8.8,1
380810,8,2008,comp,6.7,1
380810,8,2008,maths,8.1,1
380810,8,2008,calc,12.1,1
380810,8,2008,mf,18,1
380810,8,2008,rc,9.1,2
380810,8,2008,lwid,9.1,2
380810,8,2008,wa,7.5,2
380810,8,2008,rf,12.9,2
380810,8,2008,cap,12.9,2
380810,8,2008,punc,12.9,2
380810,8,2008,ue,12.9,2
380810,8,2008,lang,12.9,2
380810,8,2008,wf,10.1,2
380810,8,2008,ws,8.1,2
380810,8,2008,ce,8.6,2
380810,8,2008,psdi,12.9,2
380810,8,2008,comp,12.9,2
380810,8,2008,maths,11.3,2
380810,8,2008,calc,18,2
380810,8,2008,mf,18,2
390810,5,2008,rc,1.9,1
390810,5,2008,lwid,3.3,1
390810,5,2008,wa,2.4,1
390810,5,2008,rf,3.4,1
390810,5,2008,cap,2.9,1
390810,5,2008,punc,4.2,1
390810,5,2008,ue,2.3,1
390810,5,2008,lang,3.1,1
390810,5,2008,wf,4.9,1
390810,5,2008,ws,3.7,1
390810,5,2008,ce,4.1,1
390810,5,2008,psdi,2.9,1
390810,5,2008,comp,3.8,1
390810,5,2008,maths,3.6,1
390810,5,2008,calc,5.3,1
390810,5,2008,mf,4.8,1
390810,5,2008,rc,4,2
390810,5,2008,lwid,2.8,2
390810,5,2008,wa,3.2,2
390810,5,2008,rf,4.3,2
390810,5,2008,cap,2.7,2
390810,5,2008,punc,4.5,2
390810,5,2008,ue,7.3,2
390810,5,2008,lang,4.8,2
390810,5,2008,wf,5.3,2
390810,5,2008,ws,6,2
390810,5,2008,ce,4.8,2
390810,5,2008,psdi,4.8,2
390810,5,2008,comp,5.4,2
390810,5,2008,maths,5,2
390810,5,2008,calc,6.2,2
390810,5,2008,mf,6.6,2
400810,8,2008,rc,5.6,1
400810,8,2008,lwid,5.3,1
400810,8,2008,wa,6.7,1
400810,8,2008,rf,5.6,1
400810,8,2008,cap,6.1,1
400810,8,2008,punc,7.1,1
400810,8,2008,ue,7.6,1
400810,8,2008,lang,6.9,1
400810,8,2008,wf,6.1,1
400810,8,2008,ws,3.5,1
400810,8,2008,ce,3.8,1
400810,8,2008,psdi,6.2,1
400810,8,2008,comp,6.7,1
400810,8,2008,maths,5.5,1
400810,8,2008,calc,6.7,1
400810,8,2008,mf,18,1
400810,8,2008,rc,5.8,2
400810,8,2008,lwid,7.2,2
400810,8,2008,wa,7.5,2
400810,8,2008,rf,6.1,2
400810,8,2008,cap,4.7,2
400810,8,2008,punc,8.9,2
400810,8,2008,ue,2.8,2
400810,8,2008,lang,5.5,2
400810,8,2008,wf,12.9,2
400810,8,2008,ws,4.4,2
400810,8,2008,ce,4.5,2
400810,8,2008,psdi,6.1,2
400810,8,2008,comp,6.5,2
400810,8,2008,maths,5.7,2
400810,8,2008,calc,7.3,2
400810,8,2008,mf,6.1,2
410810,4,2008,rc,5,1
410810,4,2008,lwid,3.1,1
410810,4,2008,wa,4.3,1
410810,4,2008,rf,4.7,1
410810,4,2008,cap,3.6,1
410810,4,2008,punc,3.8,1
410810,4,2008,ue,4,1
410810,4,2008,lang,3.8,1
410810,4,2008,wf,4.6,1
410810,4,2008,ws,2.3,1
410810,4,2008,ce,1.5,1
410810,4,2008,psdi,3.2,1
410810,4,2008,comp,2.3,1
410810,4,2008,maths,2.3,1
410810,4,2008,calc,2.4,1
410810,4,2008,mf,5,1
410810,4,2008,rc,5.3,2
410810,4,2008,lwid,4.1,2
410810,4,2008,wa,4,2
410810,4,2008,rf,7.3,2
410810,4,2008,cap,4.7,2
410810,4,2008,punc,4.2,2
410810,4,2008,ue,5.2,2
410810,4,2008,lang,4.7,2
410810,4,2008,wf,6.1,2
410810,4,2008,ws,6.8,2
410810,4,2008,ce,4.6,2
410810,4,2008,psdi,3.6,2
410810,4,2008,comp,4.2,2
410810,4,2008,maths,4.2,2
410810,4,2008,calc,5.2,2
410810,4,2008,mf,10.4,2
420810,3,2008,rc,1.6,1
420810,3,2008,lwid,2.6,1
420810,3,2008,wa,2.4,1
420810,3,2008,rf,2.9,1
420810,3,2008,cap,1.1,1
420810,3,2008,punc,1.1,1
420810,3,2008,ue,1.8,1
420810,3,2008,lang,1.3,1
420810,3,2008,wf,1.6,1
420810,3,2008,ws,5.1,1
420810,3,2008,ce,2.3,1
420810,3,2008,psdi,1.8,1
420810,3,2008,comp,1.2,1
420810,3,2008,maths,1.8,1
420810,3,2008,calc,2.6,1
420810,3,2008,mf,2.4,1
420810,3,2008,rc,4.5,2
420810,3,2008,lwid,3.7,2
420810,3,2008,wa,4,2
420810,3,2008,rf,3.5,2
420810,3,2008,cap,2.6,2
420810,3,2008,punc,3.5,2
420810,3,2008,ue,3.7,2
420810,3,2008,lang,3.3,2
420810,3,2008,wf,4.9,2
420810,3,2008,ws,8.1,2
420810,3,2008,ce,2.6,2
420810,3,2008,psdi,2.6,2
420810,3,2008,comp,2.4,2
420810,3,2008,maths,2.5,2
420810,3,2008,calc,3,2
420810,3,2008,mf,2.9,2
430810,8,2008,rc,3.3,1
430810,8,2008,lwid,5.9,1
430810,8,2008,wa,5.1,1
430810,8,2008,rf,7.1,1
430810,8,2008,cap,7.2,1
430810,8,2008,punc,11.6,1
430810,8,2008,ue,3.8,1
430810,8,2008,lang,7.5,1
430810,8,2008,wf,10.1,1
430810,8,2008,ws,7.6,1
430810,8,2008,ce,4.5,1
430810,8,2008,psdi,4.2,1
430810,8,2008,comp,5.1,1
430810,8,2008,maths,4.6,1
430810,8,2008,calc,9.7,1
430810,8,2008,mf,8,1
430810,8,2008,rc,5.3,2
430810,8,2008,lwid,8.5,2
430810,8,2008,wa,8.6,2
430810,8,2008,rf,11.2,2
430810,8,2008,cap,10.4,2
430810,8,2008,punc,9.7,2
430810,8,2008,ue,7.5,2
430810,8,2008,lang,9.2,2
430810,8,2008,wf,9.2,2
430810,8,2008,ws,9.7,2
430810,8,2008,ce,5,2
430810,8,2008,psdi,5.2,2
430810,8,2008,comp,5.8,2
430810,8,2008,maths,5.4,2
430810,8,2008,calc,9.8,2
430810,8,2008,mf,8.5,2
440810,2,2008,rc,NA,1
440810,2,2008,lwid,1.7,1
440810,2,2008,wa,1.8,1
440810,2,2008,rf,1.3,1
440810,2,2008,cap,NA,1
440810,2,2008,punc,NA,1
440810,2,2008,ue,NA,1
440810,2,2008,lang,0,1
440810,2,2008,wf,1,1
440810,2,2008,ws,1.3,1
440810,2,2008,ce,NA,1
440810,2,2008,psdi,NA,1
440810,2,2008,comp,NA,1
440810,2,2008,maths,0,1
440810,2,2008,calc,2.1,1
440810,2,2008,mf,1.8,1
440810,2,2008,rc,2.6,2
440810,2,2008,lwid,2.3,2
440810,2,2008,wa,2.4,2
440810,2,2008,rf,2.4,2
440810,2,2008,cap,2.5,2
440810,2,2008,punc,2.1,2
440810,2,2008,ue,2.6,2
440810,2,2008,lang,2.4,2
440810,2,2008,wf,2.1,2
440810,2,2008,ws,2.8,2
440810,2,2008,ce,1.9,2
440810,2,2008,psdi,1.4,2
440810,2,2008,comp,1.4,2
440810,2,2008,maths,1.7,2
440810,2,2008,calc,2.5,2
440810,2,2008,mf,2.6,2
450810,8,2008,rc,6.9,1
450810,8,2008,lwid,6.7,1
450810,8,2008,wa,6.1,1
450810,8,2008,rf,11.4,1
450810,8,2008,cap,5.6,1
450810,8,2008,punc,4.9,1
450810,8,2008,ue,5.2,1
450810,8,2008,lang,5.2,1
450810,8,2008,wf,6.6,1
450810,8,2008,ws,6.5,1
450810,8,2008,ce,6.6,1
450810,8,2008,psdi,6.2,1
450810,8,2008,comp,6.3,1
450810,8,2008,maths,6.3,1
450810,8,2008,calc,6.7,1
450810,8,2008,mf,8.4,1
450810,8,2008,rc,7.8,2
450810,8,2008,lwid,8,2
450810,8,2008,wa,6.8,2
450810,8,2008,rf,12.9,2
450810,8,2008,cap,3.4,2
450810,8,2008,punc,3.6,2
450810,8,2008,ue,7,2
450810,8,2008,lang,4.7,2
450810,8,2008,wf,9.2,2
450810,8,2008,ws,5.2,2
450810,8,2008,ce,5,2
450810,8,2008,psdi,6,2
450810,8,2008,comp,5.8,2
450810,8,2008,maths,5.7,2
450810,8,2008,calc,6.2,2
450810,8,2008,mf,8.4,2
460810,6,2008,rc,10.4,1
460810,6,2008,lwid,8.5,1
460810,6,2008,wa,7.5,1
460810,6,2008,rf,12.9,1
460810,6,2008,cap,6.3,1
460810,6,2008,punc,9,1
460810,6,2008,ue,8.5,1
460810,6,2008,lang,7.9,1
460810,6,2008,wf,5.7,1
460810,6,2008,ws,9.9,1
460810,6,2008,ce,8.6,1
460810,6,2008,psdi,8.6,1
460810,6,2008,comp,5.4,1
460810,6,2008,maths,7.4,1
460810,6,2008,calc,6.7,1
460810,6,2008,mf,8.8,1
460810,6,2008,rc,11.2,2
460810,6,2008,lwid,8.5,2
460810,6,2008,wa,12.9,2
460810,6,2008,rf,12.9,2
460810,6,2008,cap,8.7,2
460810,6,2008,punc,10.4,2
460810,6,2008,ue,12.9,2
460810,6,2008,lang,10.7,2
460810,6,2008,wf,6.6,2
460810,6,2008,ws,9.7,2
460810,6,2008,ce,8.9,2
460810,6,2008,psdi,12.9,2
460810,6,2008,comp,6.7,2
460810,6,2008,maths,9.4,2
460810,6,2008,calc,NA,2
460810,6,2008,mf,NA,2
470810,4,2008,rc,3.1,1
470810,4,2008,lwid,1.7,1
470810,4,2008,wa,1.4,1
470810,4,2008,rf,1.3,1
470810,4,2008,cap,1.1,1
470810,4,2008,punc,2,1
470810,4,2008,ue,1,1
470810,4,2008,lang,1.4,1
470810,4,2008,wf,0,1
470810,4,2008,ws,1.4,1
470810,4,2008,ce,0.9,1
470810,4,2008,psdi,1.5,1
470810,4,2008,comp,1.9,1
470810,4,2008,maths,1.4,1
470810,4,2008,calc,1.2,1
470810,4,2008,mf,0.9,1
470810,4,2008,rc,1.8,2
470810,4,2008,lwid,1.8,2
470810,4,2008,wa,2.1,2
470810,4,2008,rf,1.7,2
470810,4,2008,cap,0.7,2
470810,4,2008,punc,3.3,2
470810,4,2008,ue,2,2
470810,4,2008,lang,2,2
470810,4,2008,wf,1.6,2
470810,4,2008,ws,2.5,2
470810,4,2008,ce,2.1,2
470810,4,2008,psdi,1,2
470810,4,2008,comp,1.1,2
470810,4,2008,maths,1.3,2
470810,4,2008,calc,1.6,2
470810,4,2008,mf,1.7,2
480810,4,2008,rc,3.3,1
480810,4,2008,lwid,4.4,1
480810,4,2008,wa,3.1,1
480810,4,2008,rf,5.2,1
480810,4,2008,cap,3.8,1
480810,4,2008,punc,4,1
480810,4,2008,ue,5,1
480810,4,2008,lang,4.3,1
480810,4,2008,wf,4.6,1
480810,4,2008,ws,9.9,1
480810,4,2008,ce,1.7,1
480810,4,2008,psdi,3.2,1
480810,4,2008,comp,3.3,1
480810,4,2008,maths,2.6,1
480810,4,2008,calc,3.8,1
480810,4,2008,mf,3.7,1
480810,4,2008,rc,5.5,2
480810,4,2008,lwid,4.5,2
480810,4,2008,wa,3.7,2
480810,4,2008,rf,10.2,2
480810,4,2008,cap,5.6,2
480810,4,2008,punc,5.4,2
480810,4,2008,ue,5.8,2
480810,4,2008,lang,5.6,2
480810,4,2008,wf,7.1,2
480810,4,2008,ws,9.4,2
480810,4,2008,ce,4.2,2
480810,4,2008,psdi,3.6,2
480810,4,2008,comp,4.7,2
480810,4,2008,maths,4.2,2
480810,4,2008,calc,3.8,2
480810,4,2008,mf,8.2,2
490810,7,2008,rc,7.9,1
490810,7,2008,lwid,8,1
490810,7,2008,wa,4.5,1
490810,7,2008,rf,4.7,1
490810,7,2008,cap,3.8,1
490810,7,2008,punc,4.5,1
490810,7,2008,ue,9.9,1
490810,7,2008,lang,6.1,1
490810,7,2008,wf,7.7,1
490810,7,2008,ws,11.9,1
490810,7,2008,ce,6.1,1
490810,7,2008,psdi,9.9,1
490810,7,2008,comp,4.6,1
490810,7,2008,maths,6.6,1
490810,7,2008,calc,8.8,1
490810,7,2008,mf,7.9,1
490810,7,2008,rc,12.9,2
490810,7,2008,lwid,NA,2
490810,7,2008,wa,NA,2
490810,7,2008,rf,9.3,2
490810,7,2008,cap,NA,2
490810,7,2008,punc,NA,2
490810,7,2008,ue,NA,2
490810,7,2008,lang,NA,2
490810,7,2008,wf,9.2,2
490810,7,2008,ws,NA,2
490810,7,2008,ce,NA,2
490810,7,2008,psdi,NA,2
490810,7,2008,comp,NA,2
490810,7,2008,maths,NA,2
490810,7,2008,calc,18,2
490810,7,2008,mf,8.8,2
500810,5,2008,rc,2.3,1
500810,5,2008,lwid,2.2,1
500810,5,2008,wa,1.6,1
500810,5,2008,rf,2.2,1
500810,5,2008,cap,0.9,1
500810,5,2008,punc,1,1
500810,5,2008,ue,1.6,1
500810,5,2008,lang,1.2,1
500810,5,2008,wf,0,1
500810,5,2008,ws,2.2,1
500810,5,2008,ce,1.9,1
500810,5,2008,psdi,1.2,1
500810,5,2008,comp,1.2,1
500810,5,2008,maths,1.4,1
500810,5,2008,calc,1,1
500810,5,2008,mf,1.2,1
500810,5,2008,rc,2,2
500810,5,2008,lwid,2.6,2
500810,5,2008,wa,2.7,2
500810,5,2008,rf,2.4,2
500810,5,2008,cap,2,2
500810,5,2008,punc,2.1,2
500810,5,2008,ue,1.8,2
500810,5,2008,lang,2,2
500810,5,2008,wf,1.8,2
500810,5,2008,ws,2.8,2
500810,5,2008,ce,2.4,2
500810,5,2008,psdi,1.4,2
500810,5,2008,comp,1.1,2
500810,5,2008,maths,1.6,2
500810,5,2008,calc,0.3,2
500810,5,2008,mf,1.8,2
510810,5,2008,rc,3.6,1
510810,5,2008,lwid,3,1
510810,5,2008,wa,1.7,1
510810,5,2008,rf,4.2,1
510810,5,2008,cap,2.9,1
510810,5,2008,punc,3.2,1
510810,5,2008,ue,4.2,1
510810,5,2008,lang,3.4,1
510810,5,2008,wf,4.6,1
510810,5,2008,ws,9.9,1
510810,5,2008,ce,4.5,1
510810,5,2008,psdi,6.2,1
510810,5,2008,comp,3.3,1
510810,5,2008,maths,4.5,1
510810,5,2008,calc,6.2,1
510810,5,2008,mf,5,1
510810,5,2008,rc,6.4,2
510810,5,2008,lwid,4.3,2
510810,5,2008,wa,4,2
510810,5,2008,rf,6.9,2
510810,5,2008,cap,5.8,2
510810,5,2008,punc,5.2,2
510810,5,2008,ue,4.4,2
510810,5,2008,lang,5.1,2
510810,5,2008,wf,8.4,2
510810,5,2008,ws,9.7,2
510810,5,2008,ce,6.2,2
510810,5,2008,psdi,4,2
510810,5,2008,comp,8.3,2
510810,5,2008,maths,6.1,2
510810,5,2008,calc,6.7,2
510810,5,2008,mf,10.5,2
520810,7,2008,rc,8.8,1
520810,7,2008,lwid,6.3,1
520810,7,2008,wa,4.3,1
520810,7,2008,rf,5.4,1
520810,7,2008,cap,5.6,1
520810,7,2008,punc,3.7,1
520810,7,2008,ue,4.1,1
520810,7,2008,lang,4.5,1
520810,7,2008,wf,3.9,1
520810,7,2008,ws,3.5,1
520810,7,2008,ce,6.3,1
520810,7,2008,psdi,3.4,1
520810,7,2008,comp,3.4,1
520810,7,2008,maths,4.4,1
520810,7,2008,calc,4.1,1
520810,7,2008,mf,3.2,1
520810,7,2008,rc,12.9,2
520810,7,2008,lwid,8,2
520810,7,2008,wa,4.4,2
