id,grade,cal_year,measure,score,time,program_year,student_year,domain_type,grade_diff,time_c
620810,7,2015,rc,5.7,1,1,620810_2015,literacy,-1.2999999999999998,-0.5
620810,7,2015,lwid,5.4,1,1,620810_2015,literacy,-1.5999999999999996,-0.5
620810,7,2015,wa,NA,1,1,620810_2015,literacy,NA,-0.5
620810,7,2015,rf,5.6,1,1,620810_2015,literacy,-1.4000000000000004,-0.5
620810,7,2015,cap,NA,1,1,620810_2015,literacy,NA,-0.5
620810,7,2015,punc,NA,1,1,620810_2015,literacy,NA,-0.5
620810,7,2015,ue,NA,1,1,620810_2015,literacy,NA,-0.5
620810,7,2015,lang,NA,1,1,620810_2015,literacy,NA,-0.5
620810,7,2015,wf,NA,1,1,620810_2015,literacy,NA,-0.5
620810,7,2015,ws,NA,1,1,620810_2015,literacy,NA,-0.5
620810,7,2015,ce,NA,1,1,620810_2015,math,NA,-0.5
620810,7,2015,psdi,NA,1,1,620810_2015,math,NA,-0.5
620810,7,2015,comp,NA,1,1,620810_2015,math,NA,-0.5
620810,7,2015,maths,NA,1,1,620810_2015,math,NA,-0.5
620810,7,2015,calc,7.4,1,1,620810_2015,math,0.40000000000000036,-0.5
620810,7,2015,mf,NA,1,1,620810_2015,math,NA,-0.5
620810,7,2015,rc,9.7,2,1,620810_2015,literacy,2.6999999999999993,0.5
620810,7,2015,lwid,10.6,2,1,620810_2015,literacy,3.5999999999999996,0.5
620810,7,2015,wa,NA,2,1,620810_2015,literacy,NA,0.5
620810,7,2015,rf,10,2,1,620810_2015,literacy,3,0.5
620810,7,2015,cap,NA,2,1,620810_2015,literacy,NA,0.5
620810,7,2015,punc,NA,2,1,620810_2015,literacy,NA,0.5
620810,7,2015,ue,NA,2,1,620810_2015,literacy,NA,0.5
620810,7,2015,lang,NA,2,1,620810_2015,literacy,NA,0.5
620810,7,2015,wf,NA,2,1,620810_2015,literacy,NA,0.5
620810,7,2015,ws,NA,2,1,620810_2015,literacy,NA,0.5
620810,7,2015,ce,NA,2,1,620810_2015,math,NA,0.5
620810,7,2015,psdi,NA,2,1,620810_2015,math,NA,0.5
620810,7,2015,comp,NA,2,1,620810_2015,math,NA,0.5
620810,7,2015,maths,NA,2,1,620810_2015,math,NA,0.5
620810,7,2015,calc,9.1,2,1,620810_2015,math,2.0999999999999996,0.5
620810,7,2015,mf,NA,2,1,620810_2015,math,NA,0.5
690810,7,2015,rc,6.5,1,1,690810_2015,literacy,-0.5,-0.5
690810,7,2015,lwid,7.2,1,1,690810_2015,literacy,0.20000000000000018,-0.5
690810,7,2015,wa,NA,1,1,690810_2015,literacy,NA,-0.5
690810,7,2015,rf,NA,1,1,690810_2015,literacy,NA,-0.5
690810,7,2015,cap,NA,1,1,690810_2015,literacy,NA,-0.5
690810,7,2015,punc,NA,1,1,690810_2015,literacy,NA,-0.5
690810,7,2015,ue,NA,1,1,690810_2015,literacy,NA,-0.5
690810,7,2015,lang,NA,1,1,690810_2015,literacy,NA,-0.5
690810,7,2015,wf,NA,1,1,690810_2015,literacy,NA,-0.5
690810,7,2015,ws,NA,1,1,690810_2015,literacy,NA,-0.5
690810,7,2015,ce,NA,1,1,690810_2015,math,NA,-0.5
690810,7,2015,psdi,NA,1,1,690810_2015,math,NA,-0.5
690810,7,2015,comp,NA,1,1,690810_2015,math,NA,-0.5
690810,7,2015,maths,NA,1,1,690810_2015,math,NA,-0.5
690810,7,2015,calc,7.4,1,1,690810_2015,math,0.40000000000000036,-0.5
690810,7,2015,mf,6.1,1,1,690810_2015,math,-0.9000000000000004,-0.5
690810,7,2015,rc,9.7,2,1,690810_2015,literacy,2.6999999999999993,0.5
690810,7,2015,lwid,NA,2,1,690810_2015,literacy,NA,0.5
690810,7,2015,wa,NA,2,1,690810_2015,literacy,NA,0.5
690810,7,2015,rf,NA,2,1,690810_2015,literacy,NA,0.5
690810,7,2015,cap,NA,2,1,690810_2015,literacy,NA,0.5
690810,7,2015,punc,NA,2,1,690810_2015,literacy,NA,0.5
690810,7,2015,ue,NA,2,1,690810_2015,literacy,NA,0.5
690810,7,2015,lang,NA,2,1,690810_2015,literacy,NA,0.5
690810,7,2015,wf,NA,2,1,690810_2015,literacy,NA,0.5
690810,7,2015,ws,NA,2,1,690810_2015,literacy,NA,0.5
690810,7,2015,ce,NA,2,1,690810_2015,math,NA,0.5
690810,7,2015,psdi,NA,2,1,690810_2015,math,NA,0.5
690810,7,2015,comp,NA,2,1,690810_2015,math,NA,0.5
690810,7,2015,maths,NA,2,1,690810_2015,math,NA,0.5
690810,7,2015,calc,NA,2,1,690810_2015,math,NA,0.5
690810,7,2015,mf,NA,2,1,690810_2015,math,NA,0.5
1100810,4,2015,rc,3.1,1,1,1100810_2015,literacy,-0.8999999999999999,-0.5
1100810,4,2015,lwid,2.7,1,1,1100810_2015,literacy,-1.2999999999999998,-0.5
1100810,4,2015,wa,4.8,1,1,1100810_2015,literacy,0.7999999999999998,-0.5
1100810,4,2015,rf,2.7,1,1,1100810_2015,literacy,-1.2999999999999998,-0.5
1100810,4,2015,cap,NA,1,1,1100810_2015,literacy,NA,-0.5
1100810,4,2015,punc,NA,1,1,1100810_2015,literacy,NA,-0.5
1100810,4,2015,ue,NA,1,1,1100810_2015,literacy,NA,-0.5
1100810,4,2015,lang,NA,1,1,1100810_2015,literacy,NA,-0.5
1100810,4,2015,wf,NA,1,1,1100810_2015,literacy,NA,-0.5
1100810,4,2015,ws,NA,1,1,1100810_2015,literacy,NA,-0.5
1100810,4,2015,ce,NA,1,1,1100810_2015,math,NA,-0.5
1100810,4,2015,psdi,NA,1,1,1100810_2015,math,NA,-0.5
1100810,4,2015,comp,NA,1,1,1100810_2015,math,NA,-0.5
1100810,4,2015,maths,NA,1,1,1100810_2015,math,NA,-0.5
1100810,4,2015,calc,3.1,1,1,1100810_2015,math,-0.8999999999999999,-0.5
1100810,4,2015,mf,5.2,1,1,1100810_2015,math,1.2000000000000002,-0.5
1100810,4,2015,rc,3.9,2,1,1100810_2015,literacy,-0.10000000000000009,0.5
1100810,4,2015,lwid,5.2,2,1,1100810_2015,literacy,1.2000000000000002,0.5
1100810,4,2015,wa,9.2,2,1,1100810_2015,literacy,5.199999999999999,0.5
1100810,4,2015,rf,4.9,2,1,1100810_2015,literacy,0.9000000000000004,0.5
1100810,4,2015,cap,NA,2,1,1100810_2015,literacy,NA,0.5
1100810,4,2015,punc,NA,2,1,1100810_2015,literacy,NA,0.5
1100810,4,2015,ue,NA,2,1,1100810_2015,literacy,NA,0.5
1100810,4,2015,lang,NA,2,1,1100810_2015,literacy,NA,0.5
1100810,4,2015,wf,NA,2,1,1100810_2015,literacy,NA,0.5
1100810,4,2015,ws,NA,2,1,1100810_2015,literacy,NA,0.5
1100810,4,2015,ce,NA,2,1,1100810_2015,math,NA,0.5
1100810,4,2015,psdi,NA,2,1,1100810_2015,math,NA,0.5
1100810,4,2015,comp,NA,2,1,1100810_2015,math,NA,0.5
1100810,4,2015,maths,NA,2,1,1100810_2015,math,NA,0.5
1100810,4,2015,calc,4.4,2,1,1100810_2015,math,0.40000000000000036,0.5
1100810,4,2015,mf,8.1,2,1,1100810_2015,math,4.1,0.5
320810,6,2015,rc,5.1,1,1,320810_2015,literacy,-0.9000000000000004,-0.5
320810,6,2015,lwid,5.4,1,1,320810_2015,literacy,-0.5999999999999996,-0.5
320810,6,2015,wa,2.6,1,1,320810_2015,literacy,-3.4,-0.5
320810,6,2015,rf,8.5,1,1,320810_2015,literacy,2.5,-0.5
320810,6,2015,cap,NA,1,1,320810_2015,literacy,NA,-0.5
320810,6,2015,punc,NA,1,1,320810_2015,literacy,NA,-0.5
320810,6,2015,ue,NA,1,1,320810_2015,literacy,NA,-0.5
320810,6,2015,lang,NA,1,1,320810_2015,literacy,NA,-0.5
320810,6,2015,wf,NA,1,1,320810_2015,literacy,NA,-0.5
320810,6,2015,ws,NA,1,1,320810_2015,literacy,NA,-0.5
320810,6,2015,ce,NA,1,1,320810_2015,math,NA,-0.5
320810,6,2015,psdi,NA,1,1,320810_2015,math,NA,-0.5
320810,6,2015,comp,NA,1,1,320810_2015,math,NA,-0.5
320810,6,2015,maths,NA,1,1,320810_2015,math,NA,-0.5
320810,6,2015,calc,4,1,1,320810_2015,math,-2,-0.5
320810,6,2015,mf,3.1,1,1,320810_2015,math,-2.9,-0.5
320810,6,2015,rc,6.5,2,1,320810_2015,literacy,0.5,0.5
320810,6,2015,lwid,6.5,2,1,320810_2015,literacy,0.5,0.5
320810,6,2015,wa,9.2,2,1,320810_2015,literacy,3.1999999999999993,0.5
320810,6,2015,rf,7.1,2,1,320810_2015,literacy,1.0999999999999996,0.5
320810,6,2015,cap,NA,2,1,320810_2015,literacy,NA,0.5
320810,6,2015,punc,NA,2,1,320810_2015,literacy,NA,0.5
320810,6,2015,ue,NA,2,1,320810_2015,literacy,NA,0.5
320810,6,2015,lang,NA,2,1,320810_2015,literacy,NA,0.5
320810,6,2015,wf,NA,2,1,320810_2015,literacy,NA,0.5
320810,6,2015,ws,NA,2,1,320810_2015,literacy,NA,0.5
320810,6,2015,ce,NA,2,1,320810_2015,math,NA,0.5
320810,6,2015,psdi,NA,2,1,320810_2015,math,NA,0.5
320810,6,2015,comp,NA,2,1,320810_2015,math,NA,0.5
320810,6,2015,maths,NA,2,1,320810_2015,math,NA,0.5
320810,6,2015,calc,5,2,1,320810_2015,math,-1,0.5
320810,6,2015,mf,5.9,2,1,320810_2015,math,-0.09999999999999964,0.5
430810,8,2015,rc,6.5,1,1,430810_2015,literacy,-1.5,-0.5
430810,8,2015,lwid,7.2,1,1,430810_2015,literacy,-0.7999999999999998,-0.5
430810,8,2015,wa,5.7,1,1,430810_2015,literacy,-2.3,-0.5
430810,8,2015,rf,7.3,1,1,430810_2015,literacy,-0.7000000000000002,-0.5
430810,8,2015,cap,NA,1,1,430810_2015,literacy,NA,-0.5
430810,8,2015,punc,NA,1,1,430810_2015,literacy,NA,-0.5
430810,8,2015,ue,NA,1,1,430810_2015,literacy,NA,-0.5
430810,8,2015,lang,NA,1,1,430810_2015,literacy,NA,-0.5
430810,8,2015,wf,NA,1,1,430810_2015,literacy,NA,-0.5
430810,8,2015,ws,NA,1,1,430810_2015,literacy,NA,-0.5
430810,8,2015,ce,NA,1,1,430810_2015,math,NA,-0.5
430810,8,2015,psdi,NA,1,1,430810_2015,math,NA,-0.5
430810,8,2015,comp,NA,1,1,430810_2015,math,NA,-0.5
430810,8,2015,maths,NA,1,1,430810_2015,math,NA,-0.5
430810,8,2015,calc,7.4,1,1,430810_2015,math,-0.5999999999999996,-0.5
430810,8,2015,mf,9.9,1,1,430810_2015,math,1.9000000000000004,-0.5
430810,8,2015,rc,7.1,2,1,430810_2015,literacy,-0.9000000000000004,0.5
430810,8,2015,lwid,8.8,2,1,430810_2015,literacy,0.8000000000000007,0.5
430810,8,2015,wa,7.6,2,1,430810_2015,literacy,-0.40000000000000036,0.5
430810,8,2015,rf,8.9,2,1,430810_2015,literacy,0.9000000000000004,0.5
430810,8,2015,cap,NA,2,1,430810_2015,literacy,NA,0.5
430810,8,2015,punc,NA,2,1,430810_2015,literacy,NA,0.5
430810,8,2015,ue,NA,2,1,430810_2015,literacy,NA,0.5
430810,8,2015,lang,NA,2,1,430810_2015,literacy,NA,0.5
430810,8,2015,wf,NA,2,1,430810_2015,literacy,NA,0.5
430810,8,2015,ws,NA,2,1,430810_2015,literacy,NA,0.5
430810,8,2015,ce,NA,2,1,430810_2015,math,NA,0.5
430810,8,2015,psdi,NA,2,1,430810_2015,math,NA,0.5
430810,8,2015,comp,NA,2,1,430810_2015,math,NA,0.5
430810,8,2015,maths,NA,2,1,430810_2015,math,NA,0.5
430810,8,2015,calc,NA,2,1,430810_2015,math,NA,0.5
430810,8,2015,mf,9.1,2,1,430810_2015,math,1.0999999999999996,0.5
520810,6,2015,rc,3.9,1,1,520810_2015,literacy,-2.1,-0.5
520810,6,2015,lwid,2.3,1,1,520810_2015,literacy,-3.7,-0.5
520810,6,2015,wa,1.7,1,1,520810_2015,literacy,-4.3,-0.5
520810,6,2015,rf,2.6,1,1,520810_2015,literacy,-3.4,-0.5
520810,6,2015,cap,NA,1,1,520810_2015,literacy,NA,-0.5
520810,6,2015,punc,NA,1,1,520810_2015,literacy,NA,-0.5
520810,6,2015,ue,NA,1,1,520810_2015,literacy,NA,-0.5
520810,6,2015,lang,NA,1,1,520810_2015,literacy,NA,-0.5
520810,6,2015,wf,NA,1,1,520810_2015,literacy,NA,-0.5
520810,6,2015,ws,NA,1,1,520810_2015,literacy,NA,-0.5
520810,6,2015,ce,NA,1,1,520810_2015,math,NA,-0.5
520810,6,2015,psdi,NA,1,1,520810_2015,math,NA,-0.5
520810,6,2015,comp,NA,1,1,520810_2015,math,NA,-0.5
520810,6,2015,maths,NA,1,1,520810_2015,math,NA,-0.5
520810,6,2015,calc,5.6,1,1,520810_2015,math,-0.40000000000000036,-0.5
520810,6,2015,mf,7.6,1,1,520810_2015,math,1.5999999999999996,-0.5
520810,6,2015,rc,5.9,2,1,520810_2015,literacy,-0.09999999999999964,0.5
520810,6,2015,lwid,6,2,1,520810_2015,literacy,0,0.5
520810,6,2015,wa,6.4,2,1,520810_2015,literacy,0.40000000000000036,0.5
520810,6,2015,rf,4.9,2,1,520810_2015,literacy,-1.0999999999999996,0.5
520810,6,2015,cap,NA,2,1,520810_2015,literacy,NA,0.5
520810,6,2015,punc,NA,2,1,520810_2015,literacy,NA,0.5
520810,6,2015,ue,NA,2,1,520810_2015,literacy,NA,0.5
520810,6,2015,lang,NA,2,1,520810_2015,literacy,NA,0.5
520810,6,2015,wf,NA,2,1,520810_2015,literacy,NA,0.5
520810,6,2015,ws,NA,2,1,520810_2015,literacy,NA,0.5
520810,6,2015,ce,NA,2,1,520810_2015,math,NA,0.5
520810,6,2015,psdi,NA,2,1,520810_2015,math,NA,0.5
520810,6,2015,comp,NA,2,1,520810_2015,math,NA,0.5
520810,6,2015,maths,NA,2,1,520810_2015,math,NA,0.5
520810,6,2015,calc,7,2,1,520810_2015,math,1,0.5
520810,6,2015,mf,NA,2,1,520810_2015,math,NA,0.5
900810,7,2015,rc,9.3,1,1,900810_2015,literacy,2.3000000000000007,-0.5
900810,7,2015,lwid,6.7,1,1,900810_2015,literacy,-0.2999999999999998,-0.5
900810,7,2015,wa,6.7,1,1,900810_2015,literacy,-0.2999999999999998,-0.5
900810,7,2015,rf,NA,1,1,900810_2015,literacy,NA,-0.5
900810,7,2015,cap,NA,1,1,900810_2015,literacy,NA,-0.5
900810,7,2015,punc,NA,1,1,900810_2015,literacy,NA,-0.5
900810,7,2015,ue,NA,1,1,900810_2015,literacy,NA,-0.5
900810,7,2015,lang,NA,1,1,900810_2015,literacy,NA,-0.5
900810,7,2015,wf,NA,1,1,900810_2015,literacy,NA,-0.5
900810,7,2015,ws,NA,1,1,900810_2015,literacy,NA,-0.5
900810,7,2015,ce,NA,1,1,900810_2015,math,NA,-0.5
900810,7,2015,psdi,NA,1,1,900810_2015,math,NA,-0.5
900810,7,2015,comp,NA,1,1,900810_2015,math,NA,-0.5
900810,7,2015,maths,NA,1,1,900810_2015,math,NA,-0.5
900810,7,2015,calc,6.9,1,1,900810_2015,math,-0.09999999999999964,-0.5
900810,7,2015,mf,NA,1,1,900810_2015,math,NA,-0.5
900810,7,2015,rc,9.7,2,1,900810_2015,literacy,2.6999999999999993,0.5
900810,7,2015,lwid,8.2,2,1,900810_2015,literacy,1.1999999999999993,0.5
900810,7,2015,wa,9.2,2,1,900810_2015,literacy,2.1999999999999993,0.5
900810,7,2015,rf,NA,2,1,900810_2015,literacy,NA,0.5
900810,7,2015,cap,NA,2,1,900810_2015,literacy,NA,0.5
900810,7,2015,punc,NA,2,1,900810_2015,literacy,NA,0.5
900810,7,2015,ue,NA,2,1,900810_2015,literacy,NA,0.5
900810,7,2015,lang,NA,2,1,900810_2015,literacy,NA,0.5
900810,7,2015,wf,NA,2,1,900810_2015,literacy,NA,0.5
900810,7,2015,ws,NA,2,1,900810_2015,literacy,NA,0.5
900810,7,2015,ce,NA,2,1,900810_2015,math,NA,0.5
900810,7,2015,psdi,NA,2,1,900810_2015,math,NA,0.5
900810,7,2015,comp,NA,2,1,900810_2015,math,NA,0.5
900810,7,2015,maths,NA,2,1,900810_2015,math,NA,0.5
900810,7,2015,calc,NA,2,1,900810_2015,math,NA,0.5
900810,7,2015,mf,NA,2,1,900810_2015,math,NA,0.5
1170810,5,2015,rc,6.7,1,1,1170810_2015,literacy,1.7000000000000002,-0.5
1170810,5,2015,lwid,6.2,1,1,1170810_2015,literacy,1.2000000000000002,-0.5
1170810,5,2015,wa,6.7,1,1,1170810_2015,literacy,1.7000000000000002,-0.5
1170810,5,2015,rf,5.6,1,1,1170810_2015,literacy,0.5999999999999996,-0.5
1170810,5,2015,cap,NA,1,1,1170810_2015,literacy,NA,-0.5
1170810,5,2015,punc,NA,1,1,1170810_2015,literacy,NA,-0.5
1170810,5,2015,ue,NA,1,1,1170810_2015,literacy,NA,-0.5
1170810,5,2015,lang,NA,1,1,1170810_2015,literacy,NA,-0.5
1170810,5,2015,wf,NA,1,1,1170810_2015,literacy,NA,-0.5
1170810,5,2015,ws,NA,1,1,1170810_2015,literacy,NA,-0.5
1170810,5,2015,ce,NA,1,1,1170810_2015,math,NA,-0.5
1170810,5,2015,psdi,NA,1,1,1170810_2015,math,NA,-0.5
1170810,5,2015,comp,NA,1,1,1170810_2015,math,NA,-0.5
1170810,5,2015,maths,NA,1,1,1170810_2015,math,NA,-0.5
1170810,5,2015,calc,3.7,1,1,1170810_2015,math,-1.2999999999999998,-0.5
1170810,5,2015,mf,2.2,1,1,1170810_2015,math,-2.8,-0.5
1170810,5,2015,rc,7.1,2,1,1170810_2015,literacy,2.0999999999999996,0.5
1170810,5,2015,lwid,12.1,2,1,1170810_2015,literacy,7.1,0.5
1170810,5,2015,wa,12.4,2,1,1170810_2015,literacy,7.4,0.5
1170810,5,2015,rf,7.3,2,1,1170810_2015,literacy,2.3,0.5
1170810,5,2015,cap,NA,2,1,1170810_2015,literacy,NA,0.5
1170810,5,2015,punc,NA,2,1,1170810_2015,literacy,NA,0.5
1170810,5,2015,ue,NA,2,1,1170810_2015,literacy,NA,0.5
1170810,5,2015,lang,NA,2,1,1170810_2015,literacy,NA,0.5
1170810,5,2015,wf,NA,2,1,1170810_2015,literacy,NA,0.5
1170810,5,2015,ws,NA,2,1,1170810_2015,literacy,NA,0.5
1170810,5,2015,ce,NA,2,1,1170810_2015,math,NA,0.5
1170810,5,2015,psdi,NA,2,1,1170810_2015,math,NA,0.5
1170810,5,2015,comp,NA,2,1,1170810_2015,math,NA,0.5
1170810,5,2015,maths,NA,2,1,1170810_2015,math,NA,0.5
1170810,5,2015,calc,5.3,2,1,1170810_2015,math,0.2999999999999998,0.5
1170810,5,2015,mf,5.8,2,1,1170810_2015,math,0.7999999999999998,0.5
200810,7,2015,rc,6,1,1,200810_2015,literacy,-1,-0.5
200810,7,2015,lwid,5.4,1,1,200810_2015,literacy,-1.5999999999999996,-0.5
200810,7,2015,wa,3.6,1,1,200810_2015,literacy,-3.4,-0.5
200810,7,2015,rf,NA,1,1,200810_2015,literacy,NA,-0.5
200810,7,2015,cap,NA,1,1,200810_2015,literacy,NA,-0.5
200810,7,2015,punc,NA,1,1,200810_2015,literacy,NA,-0.5
200810,7,2015,ue,NA,1,1,200810_2015,literacy,NA,-0.5
200810,7,2015,lang,NA,1,1,200810_2015,literacy,NA,-0.5
200810,7,2015,wf,NA,1,1,200810_2015,literacy,NA,-0.5
200810,7,2015,ws,NA,1,1,200810_2015,literacy,NA,-0.5
200810,7,2015,ce,NA,1,1,200810_2015,math,NA,-0.5
200810,7,2015,psdi,NA,1,1,200810_2015,math,NA,-0.5
200810,7,2015,comp,NA,1,1,200810_2015,math,NA,-0.5
200810,7,2015,maths,NA,1,1,200810_2015,math,NA,-0.5
200810,7,2015,calc,6.9,1,1,200810_2015,math,-0.09999999999999964,-0.5
200810,7,2015,mf,NA,1,1,200810_2015,math,NA,-0.5
200810,7,2015,rc,8.2,2,1,200810_2015,literacy,1.1999999999999993,0.5
200810,7,2015,lwid,8.2,2,1,200810_2015,literacy,1.1999999999999993,0.5
200810,7,2015,wa,7.6,2,1,200810_2015,literacy,0.5999999999999996,0.5
200810,7,2015,rf,NA,2,1,200810_2015,literacy,NA,0.5
200810,7,2015,cap,NA,2,1,200810_2015,literacy,NA,0.5
200810,7,2015,punc,NA,2,1,200810_2015,literacy,NA,0.5
200810,7,2015,ue,NA,2,1,200810_2015,literacy,NA,0.5
200810,7,2015,lang,NA,2,1,200810_2015,literacy,NA,0.5
200810,7,2015,wf,NA,2,1,200810_2015,literacy,NA,0.5
200810,7,2015,ws,NA,2,1,200810_2015,literacy,NA,0.5
200810,7,2015,ce,NA,2,1,200810_2015,math,NA,0.5
200810,7,2015,psdi,NA,2,1,200810_2015,math,NA,0.5
200810,7,2015,comp,NA,2,1,200810_2015,math,NA,0.5
200810,7,2015,maths,NA,2,1,200810_2015,math,NA,0.5
200810,7,2015,calc,9.1,2,1,200810_2015,math,2.0999999999999996,0.5
200810,7,2015,mf,NA,2,1,200810_2015,math,NA,0.5
870810,7,2015,rc,4.6,1,1,870810_2015,literacy,-2.4000000000000004,-0.5
870810,7,2015,lwid,9,1,1,870810_2015,literacy,2,-0.5
870810,7,2015,wa,NA,1,1,870810_2015,literacy,NA,-0.5
870810,7,2015,rf,6.4,1,1,870810_2015,literacy,-0.5999999999999996,-0.5
870810,7,2015,cap,NA,1,1,870810_2015,literacy,NA,-0.5
870810,7,2015,punc,NA,1,1,870810_2015,literacy,NA,-0.5
870810,7,2015,ue,NA,1,1,870810_2015,literacy,NA,-0.5
870810,7,2015,lang,NA,1,1,870810_2015,literacy,NA,-0.5
870810,7,2015,wf,NA,1,1,870810_2015,literacy,NA,-0.5
870810,7,2015,ws,NA,1,1,870810_2015,literacy,NA,-0.5
870810,7,2015,ce,NA,1,1,870810_2015,math,NA,-0.5
870810,7,2015,psdi,NA,1,1,870810_2015,math,NA,-0.5
870810,7,2015,comp,NA,1,1,870810_2015,math,NA,-0.5
870810,7,2015,maths,NA,1,1,870810_2015,math,NA,-0.5
870810,7,2015,calc,2.7,1,1,870810_2015,math,-4.3,-0.5
870810,7,2015,mf,6.7,1,1,870810_2015,math,-0.2999999999999998,-0.5
870810,7,2015,rc,7.4,2,1,870810_2015,literacy,0.40000000000000036,0.5
870810,7,2015,lwid,9.6,2,1,870810_2015,literacy,2.5999999999999996,0.5
870810,7,2015,wa,12.4,2,1,870810_2015,literacy,5.4,0.5
870810,7,2015,rf,8.5,2,1,870810_2015,literacy,1.5,0.5
870810,7,2015,cap,NA,2,1,870810_2015,literacy,NA,0.5
870810,7,2015,punc,NA,2,1,870810_2015,literacy,NA,0.5
870810,7,2015,ue,NA,2,1,870810_2015,literacy,NA,0.5
870810,7,2015,lang,NA,2,1,870810_2015,literacy,NA,0.5
870810,7,2015,wf,NA,2,1,870810_2015,literacy,NA,0.5
870810,7,2015,ws,NA,2,1,870810_2015,literacy,NA,0.5
870810,7,2015,ce,NA,2,1,870810_2015,math,NA,0.5
870810,7,2015,psdi,NA,2,1,870810_2015,math,NA,0.5
870810,7,2015,comp,NA,2,1,870810_2015,math,NA,0.5
870810,7,2015,maths,NA,2,1,870810_2015,math,NA,0.5
870810,7,2015,calc,6.1,2,1,870810_2015,math,-0.9000000000000004,0.5
870810,7,2015,mf,9.5,2,1,870810_2015,math,2.5,0.5
440810,6,2015,rc,3.2,1,1,440810_2015,literacy,-2.8,-0.5
440810,6,2015,lwid,3.5,1,1,440810_2015,literacy,-2.5,-0.5
440810,6,2015,wa,2.8,1,1,440810_2015,literacy,-3.2,-0.5
440810,6,2015,rf,2.8,1,1,440810_2015,literacy,-3.2,-0.5
440810,6,2015,cap,NA,1,1,440810_2015,literacy,NA,-0.5
440810,6,2015,punc,NA,1,1,440810_2015,literacy,NA,-0.5
440810,6,2015,ue,NA,1,1,440810_2015,literacy,NA,-0.5
440810,6,2015,lang,NA,1,1,440810_2015,literacy,NA,-0.5
440810,6,2015,wf,NA,1,1,440810_2015,literacy,NA,-0.5
440810,6,2015,ws,NA,1,1,440810_2015,literacy,NA,-0.5
440810,6,2015,ce,NA,1,1,440810_2015,math,NA,-0.5
440810,6,2015,psdi,NA,1,1,440810_2015,math,NA,-0.5
440810,6,2015,comp,NA,1,1,440810_2015,math,NA,-0.5
440810,6,2015,maths,NA,1,1,440810_2015,math,NA,-0.5
440810,6,2015,calc,5.6,1,1,440810_2015,math,-0.40000000000000036,-0.5
440810,6,2015,mf,2.8,1,1,440810_2015,math,-3.2,-0.5
440810,6,2015,rc,7.1,2,1,440810_2015,literacy,1.0999999999999996,0.5
440810,6,2015,lwid,5.5,2,1,440810_2015,literacy,-0.5,0.5
440810,6,2015,wa,4.7,2,1,440810_2015,literacy,-1.2999999999999998,0.5
440810,6,2015,rf,5.1,2,1,440810_2015,literacy,-0.9000000000000004,0.5
440810,6,2015,cap,NA,2,1,440810_2015,literacy,NA,0.5
440810,6,2015,punc,NA,2,1,440810_2015,literacy,NA,0.5
440810,6,2015,ue,NA,2,1,440810_2015,literacy,NA,0.5
440810,6,2015,lang,NA,2,1,440810_2015,literacy,NA,0.5
440810,6,2015,wf,NA,2,1,440810_2015,literacy,NA,0.5
440810,6,2015,ws,NA,2,1,440810_2015,literacy,NA,0.5
440810,6,2015,ce,NA,2,1,440810_2015,math,NA,0.5
440810,6,2015,psdi,NA,2,1,440810_2015,math,NA,0.5
440810,6,2015,comp,NA,2,1,440810_2015,math,NA,0.5
440810,6,2015,maths,NA,2,1,440810_2015,math,NA,0.5
440810,6,2015,calc,8.2,2,1,440810_2015,math,2.1999999999999993,0.5
440810,6,2015,mf,5.7,2,1,440810_2015,math,-0.2999999999999998,0.5
940810,8,2015,rc,9.3,1,1,940810_2015,literacy,1.3000000000000007,-0.5
940810,8,2015,lwid,6.7,1,1,940810_2015,literacy,-1.2999999999999998,-0.5
940810,8,2015,wa,8,1,1,940810_2015,literacy,0,-0.5
940810,8,2015,rf,7.6,1,1,940810_2015,literacy,-0.40000000000000036,-0.5
940810,8,2015,cap,NA,1,1,940810_2015,literacy,NA,-0.5
940810,8,2015,punc,NA,1,1,940810_2015,literacy,NA,-0.5
940810,8,2015,ue,NA,1,1,940810_2015,literacy,NA,-0.5
940810,8,2015,lang,NA,1,1,940810_2015,literacy,NA,-0.5
940810,8,2015,wf,NA,1,1,940810_2015,literacy,NA,-0.5
940810,8,2015,ws,NA,1,1,940810_2015,literacy,NA,-0.5
940810,8,2015,ce,NA,1,1,940810_2015,math,NA,-0.5
940810,8,2015,psdi,NA,1,1,940810_2015,math,NA,-0.5
940810,8,2015,comp,NA,1,1,940810_2015,math,NA,-0.5
940810,8,2015,maths,NA,1,1,940810_2015,math,NA,-0.5
940810,8,2015,calc,7.4,1,1,940810_2015,math,-0.5999999999999996,-0.5
940810,8,2015,mf,6.5,1,1,940810_2015,math,-1.5,-0.5
940810,8,2015,rc,13,2,1,940810_2015,literacy,5,0.5
940810,8,2015,lwid,8.8,2,1,940810_2015,literacy,0.8000000000000007,0.5
940810,8,2015,wa,NA,2,1,940810_2015,literacy,NA,0.5
940810,8,2015,rf,11.6,2,1,940810_2015,literacy,3.5999999999999996,0.5
940810,8,2015,cap,NA,2,1,940810_2015,literacy,NA,0.5
940810,8,2015,punc,NA,2,1,940810_2015,literacy,NA,0.5
940810,8,2015,ue,NA,2,1,940810_2015,literacy,NA,0.5
940810,8,2015,lang,NA,2,1,940810_2015,literacy,NA,0.5
940810,8,2015,wf,NA,2,1,940810_2015,literacy,NA,0.5
